,User,Partition,Type
245,teenvogue,2,m
246,menshealthmag,0,m
247,alfranken,2,p
248,voguemagazine,0,m
249,johnkingated,2,p
250,businessinsider,2,m
251,lindasuhler,2,p
252,jtimberlake,0,c
253,mittromney,1,p
254,jimdemint,1,p
255,comedycentral,0,m
256,massgovernor,2,p
257,inc,2,m
258,bigsean,0,c
259,tedcruz,1,p
260,bishopnoeljones,2,p
261,nytimes,2,m
262,krisjenner,0,c
263,jasoninthehouse,1,p
264,sciencechannel,2,m
265,kingjames,0,c
266,espndeportes,2,m
267,madam_president,2,p
268,ladygaga,0,c
269,parenting,2,m
270,ambassadorrice,2,p
271,abc,1,m
272,wired,2,m
273,nytimesworld,2,m
274,wizkhalifa,0,c
275,senjohnmccain,1,p
276,weatherchannel,2,m
277,stevemartintogo,0,c
278,ericgarcetti,2,p
279,barackobama,2,p
280,davidaxelrod,1,p
281,condoleezzarice,1,p
282,ericcantor,1,p
283,wendydavis,2,p
284,nflnetwork,2,m
285,nickjonas,0,c
286,life,2,m
287,jimmyfallon,0,c
288,jeffarazzi,2,p
289,chrischristie,1,p
290,justinbieber,0,c
291,natgeotravel,2,m
292,preetbharara,2,p
293,berniesanders,2,p
294,pitbull,0,c
295,tppatriots,1,p
296,marketwatch,2,m
297,marvel,0,m
